	photo_cnt	photo_like_cnt	photo_like_max	photo_like_mean	photo_like_median	photo_month_mean	photo_repost_cnt	photo_repost_max	photo_repost_mean	photo_repost_median	photo_text	photo_text_len_cnt	photo_yer_mean	uid	vk_photo_ava_change_cnt	vk_photo_text_url_len_cnt	vk_photo_wall_ph_post_cnt
198	7	83	21	11.857142857142858	10.0	1.0	0	0	0.0	0.0	      	0.0	3.5	407410238	0	0	0
199	1577	8484	57	5.379835129993658	1.0	131.41666666666666	0	0	0.0	0.0	                                                                                                                                                                                        ⛰ 🍂                                                  My crew 🇬🇧🇬🇧🇬🇧 @ University of Oxford                                                         Монастырь, построенный на останках семьи Николая 2🇷🇺 @ Ганина Яма, Екатеринбург                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     	0.0	197.125	155453448	0	0	0
200														543276705.0			
201	25	1011	115	40.44	40.0	2.5	0	0	0.0	0.0	           Армия 2015   Фирменный магазин         Эта картинка уже стала историей моей страницы ВК) 	0.0	3.5714285714285716	185739598	0	0	0
202	78	3137	152	40.217948717948715	33.0	7.090909090909091	0	0	0.0	0.0	                                                                 ♡♡♡       Как же я скучала по этим временам 💘     	0.0	13.0	166028709	0	0	0
203	267	4079	108	15.277153558052435	10.0	22.25	6	2	0.02247191011235955	0.0	"   не верится, что это конец😭❤️ не верится, что это конец😭❤️ не верится, что это конец😭❤️ не верится, что это конец😭❤️ не верится, что это конец😭❤️ не верится, что это конец😭❤️ не верится, что это конец😭❤️ shine bright like a diamond ✨ shine bright like a diamond ✨ shine bright like a diamond ✨ ...поболтаем и выпьем кофе?
part 2 
За лучшим кофе и атмосферой в mr.coffee_okt , а ещё здесь очень вкусные сырники😋
Скачивай приложение UDS Game, вводи промокод xpru9484 и получи первые 100 баллов, которыми можно оплатить до 100% покупки😎 ...поболтаем и выпьем кофе?
part 2 
За лучшим кофе и атмосферой в mr.coffee_okt , а ещё здесь очень вкусные сырники😋
Скачивай приложение UDS Game, вводи промокод xpru9484 и получи первые 100 баллов, которыми можно оплатить до 100% покупки😎 ...поболтаем и выпьем кофе?
part 2 
За лучшим кофе и атмосферой в mr.coffee_okt , а ещё здесь очень вкусные сырники😋
Скачивай приложение UDS Game, вводи промокод xpru9484 и получи первые 100 баллов, которыми можно оплатить до 100% покупки😎 ...поболтаем и выпьем кофе?
part 2 
За лучшим кофе и атмосферой в mr.coffee_okt , а ещё здесь очень вкусные сырники😋
Скачивай приложение UDS Game, вводи промокод xpru9484 и получи первые 100 баллов, которыми можно оплатить до 100% покупки😎 ...поболтаем и выпьем кофе?
part 2 
За лучшим кофе и атмосферой в mr.coffee_okt , а ещё здесь очень вкусные сырники😋
Скачивай приложение UDS Game, вводи промокод xpru9484 и получи первые 100 баллов, которыми можно оплатить до 100% покупки😎 ...поболтаем и выпьем кофе?
part 2 
За лучшим кофе и атмосферой в mr.coffee_okt , а ещё здесь очень вкусные сырники😋
Скачивай приложение UDS Game, вводи промокод xpru9484 и получи первые 100 баллов, которыми можно оплатить до 100% покупки😎  прогуляемся? прогуляемся? прогуляемся? прогуляемся? прогуляемся? прогуляемся? прогуляемся? Что ты за турист такой, если у тебя нет фотки рядом с МГУ? sis🔥 sis🔥 sis🔥 💔
by: super.photograph 💔
by: super.photograph 💔
by: super.photograph bond&co. bond&co. bond&co. bond&co. nаtural аs fuсk nаtural аs fuсk  girl аnd thе city  🌱 pre-отпуск прошёл отлично🌤
next destination: ✈️🌇 make it eye contact 
ph: kamaevailmira 🌿🌸
ph: kamaevailmira 
dress: oktiabrskaiaaliona 
hair: lena_kosichka 🌿🌸
ph: kamaevailmira 
dress: oktiabrskaiaaliona 
hair: lena_kosichka taste the feeling🔥  drink coffee and shake your coconuts 
w/ my crazy [id97601310|polinaschukina] drink coffee and shake your coconuts 
w/ my crazy [id97601310|polinaschukina]  yes, sir  pretty little liars pretty little liars salty air & windy hair salty air & windy hair 🌸 Люблю живые фотографии и ненавижу позировать-это все, что вам нужно обо мне знать❗️ Сменили профессию бариста на мастеров сварочного цеха.
Довольны. Сменили профессию бариста на мастеров сварочного цеха.
Довольны.  Похожи?🤔 Раз в полгода можно и сделать вид, что нам есть о чем поговорить🤓 Культурный вечер🏛 shining (и это не хайлайтер.) Никогда не думала, что за один год все может так сильно измениться. 
Я не узнаю сама себя, я не узнаю все происходящее вокруг меня. Где та Дана, которая живет по правилам и боится присесть на колодец на проспекте? Я наконец-то стала собой. Теперь я не боюсь совершать ошибки, показывать себя настоящую, делать то, что хочу, а не то, что «правильно». Жить моментом, да?)) Я научилась и поняла, в чем кайф от этого. Правил нет.  Мы устанавливаем их сами. Все это я слышала миллион раз, но именно в этом году прониклась смыслом и поняла. 
Ещё никогда я не чувствовала себя такой счастливой, как в этом году. Ещё никогда я не делала того, что делала в этом году. Ещё никогда я не была так благодарна за все, что со мной происходит. 
Я благодарна каждому, кто был со мной в 2017, каждой встрече и каждому новому знакомству. Вы все повлияли на меня и перевернули мою жизнь с ног на голову. Вы помогли мне раскрыться и найти себя. Спасибо, что были рядом и верили в меня. Мы прошли через многое и нам предстоит пройти ещё в разы больше, но теперь я знаю, чего хочу и знаю, как этого достичь. 
Все будет как? ХО РО ШО!!!
P.S. отмечать никого не буду, думаю, все и так все поняли:) Когда ты рассказываешь lenochka6_  очередной треш, а она тебя фоткает🤔 Эту встречу можно назвать судьбоносной.  2012 год. Моя первая тренировка. Разминка. Слова тренера: «Вон видишь Юля упражнение делает, подойди к ней, она тебе объяснит». Подхожу. Здороваюсь. И тут меня просто как током ударило «Мне кажется или мы знакомы? Такое чувство, что я тебя знаю уже очень давно..» Ещё долгое время после этого я пыталась вспомнить, где бы могли пересекаться, но со временем пришла к выводу, что, видимо, в прошлой жизни..❓ Такое ощущение появляется только тогда, когда это твой человек. Уже на тот момент я знала, мы вместе очень надолго.  Несколькими неделями позже. Кросс. Я бегаю со своим другом, единственным человеком, которого я знала, когда только пришла в акробатику. Бегать-лень. Идём пешком. Сзади подбегает кудрявая девочка с подружкой. «Вы почему это не бежите, я все ОМ расскажу». Она мне сразу не понравилась. Все свелось к тому, что мы друг друга буквально ненавидели, бесконечно ссорились и ругались, временами дело доходило даже до слез. «Это самый ужасный человек в моей жизни. Я никогда не буду дружить с ней». Никогда не говори «никогда». «Это самый лучший человек в моей жизни»,- говорю я сейчас.  Лишь маленькое недоразумение свело нас вместе раз и навсегда. Все события, которые происходили в моей жизни, все это было не зря, ведь, возможно, если бы не эти испытания временем, мы бы не были вместе.  Все, что ни делается, все-к лучшему. И это лучшее-вы, мои НАСТОЯЩИЕ друзья.  gn_yu_00  lenochka6_ Эту встречу можно назвать судьбоносной. 
2012 год. Моя первая тренировка. Разминка. Слова тренера: «Вон видишь Юля упражнение делает, подойди к ней, она тебе объяснит». Подхожу. Здороваюсь. И тут меня просто как током ударило «Мне кажется или мы знакомы? Такое чувство, что я тебя знаю уже очень давно..» Ещё долгое время после этого я пыталась вспомнить, где бы могли пересекаться, но со временем пришла к выводу, что, видимо, в прошлой жизни..❓ Такое ощущение появляется только тогда, когда это твой человек. Уже на тот момент я знала, мы вместе очень надолго. 
Несколькими неделями позже. Кросс. Я бегаю со своим другом, единственным человеком, которого я знала, когда только пришла в акробатику. Бегать-лень. Идём пешком. Сзади подбегает кудрявая девочка с подружкой. «Вы почему это не бежите, я все ОМ расскажу». Она мне сразу не понравилась. Все свелось к тому, что мы друг друга буквально ненавидели, бесконечно ссорились и ругались, временами дело доходило даже до слез. «Это самый ужасный человек в моей жизни. Я никогда не буду дружить с ней». Никогда не говори «никогда». «Это самый лучший человек в моей жизни»,- говорю я сейчас. 
Лишь маленькое недоразумение свело нас вместе раз и навсегда. Все события, которые происходили в моей жизни, все это было не зря, ведь, возможно, если бы не эти испытания временем, мы бы не были вместе. 
Все, что ни делается, все-к лучшему. И это лучшее-вы, мои НАСТОЯЩИЕ друзья. 
gn_yu_00 
lenochka6_ Греющий душу и сердце чай и разговор с alichka_773 - это ли не счастье?)  a little party never killed nobody a little party never killed nobody a little party never killed nobody a little party never killed nobody a little party never killed nobody  Вот так проводят свои каникулы ученики 2 гимназии:
кофе и прекрасная компания французских писателей🇫🇷
Но, на удивление, моя собственная жизнь будет ничуть не интересней «Жизни» Мопассана❓
#амыданасполиной 
#образцовыеученицы
#бедгерлз Как в старые добрые времена с polina.schukina, но все уже по-другому, да?)) #опятьзастарое #оничеобщаютсяеще
#возобновляемотношения
P.S. Найдите 1 отличие Как в старые добрые времена с polina.schukina, но все уже по-другому, да?)) #опятьзастарое #оничеобщаютсяеще
#возобновляемотношения
P.S. Найдите 1 отличие  babes Это любовь..💕 Мы с Бондом время зря не теряем, и даже в отпуске крутим педали🚲 reunited      We've got it!!!
#выпускной2гимназия2017  За секунду до..
#неслучайноефото С сестрой в школу как на праздник🙃 #сестраспаси #зачто #почемумнене27 Последние деньки лета с мистером 💩  summer is coming   Покоряю все новые и новые вершины🌄                                        Original: http://instagram.com/p/ZhLn2ljZtD/    Original: http://www.ljplus.ru/img4/g/e/geofoto/Dve-dorogi-2p.jpg Original: http://www.garantetour.ru/assets/images/photo/oae1.jpg          В аэропорту   Супер-модный зонтик. Ахаха   Милаш (4) Милаш (3) Милаш (2) Милаш (1) На пароме)                                                                   adidas адидас 1989 года!                              "	0.0	29.666666666666668	122226027	0	3	0
204	77	8727	303	113.33766233766234	101.0	6.416666666666667	0	0	0.0	0.0	                     Моя любовь💘                               проект икс                        	0.0	11.0	38932062	0	0	0
205	1	211	211	211.0	211.0	1.0	0	0	0.0	0.0		0.0	1.0	129838622	0	0	0
206														133222727.0			
207	10	670	78	67.0	70.5	1.4285714285714286	0	0	0.0	0.0	         	0.0	3.3333333333333335	133812558	0	0	0
208	22	208	41	9.454545454545455	7.5	2.2	0	0	0.0	0.0	                     	0.0	4.4	185306269	0	0	0
209	1	55	55	55.0	55.0	1.0	0	0	0.0	0.0		0.0	1.0	383794919	0	0	0
210	4	110	35	27.5	29.5	1.3333333333333333	0	0	0.0	0.0	   	0.0	1.0	139283208	0	0	0
